date,zone,is_weekend,is_exam,is_event,avg_devices_connected,packet_loss_rate,bandwidth_used_gb
2024-07-01,Library,False,False,False,474.0,1.5,176.4
2024-07-01,Academic Block,False,False,False,474.0,1.5,230.8
2024-07-01,Cafeteria,False,False,False,474.0,1.5,3.0
2024-07-01,Sports Complex,False,False,False,474.0,1.5,64.9
2024-07-02,Hostel,False,False,False,351.0,2.05,326.7
2024-07-02,Library,False,False,False,351.0,2.05,124.7
2024-07-02,Academic Block,False,False,False,351.0,2.05,187.8
2024-07-02,Cafeteria,False,False,False,351.0,2.05,22.2
2024-07-02,Sports Complex,False,False,False,351.0,2.05,0.0
2024-07-03,Hostel,False,False,False,,2.16,-353.8
2024-07-03,Library,False,False,False,310.0,2.16,102.0
2024-07-03,Academic Block,False,False,False,310.0,2.16,132.7
2024-07-03,Cafeteria,False,False,False,310.0,2.16,0.0
2024-07-03,Sports Complex,False,False,False,310.0,2.16,0.0
2024-07-04,Hostel,False,False,False,399.0,0.0,365.4
2024-07-04,Library,False,False,False,399.0,0.0,146.9
2024-07-04,Academic Block,False,False,False,399.0,0.0,273.4
2024-07-04,Cafeteria,False,False,False,399.0,0.0,18.3
2024-07-04,Sports Complex,False,False,False,399.0,0.0,21.0
2024-07-05,Hostel,False,False,False,415.0,0.0,388.4
2024-07-05,Library,False,False,False,415.0,0.0,124.4
2024-07-05,Academic Block,False,False,False,415.0,0.0,226.3
2024-07-05,Cafeteria,False,False,False,415.0,0.0,34.9
2024-07-05,Sports Complex,False,False,False,415.0,0.0,25.8
2024-07-06,Hostel,True,False,False,483.0,0.0,501.8
2024-07-06,Library,True,False,False,483.0,0.0,105.1
2024-07-06,Academic Block,True,False,False,483.0,0.0,234.0
2024-07-06,Cafeteria,True,False,False,483.0,0.0,39.2
2024-07-06,Sports Complex,True,False,False,483.0,0.0,121.7
2024-07-07,Hostel,True,False,False,517.0,1.61,477.8
2024-07-07,Library,True,False,False,517.0,1.61,147.4
2024-07-07,Academic Block,True,False,False,517.0,1.61,225.2
2024-07-07,Cafeteria,True,False,False,517.0,1.61,36.2
2024-07-07,Sports Complex,True,False,False,,1.61,69.6
2024-07-08,Hostel,False,False,False,371.0,2.59,289.0
2024-07-08,Library,False,False,False,371.0,2.59,94.2
2024-07-08,Academic Block,False,False,False,371.0,2.59,197.0
2024-07-08,Cafeteria,False,False,False,371.0,2.59,0.0
2024-07-08,Sports Complex,False,False,False,371.0,2.59,0.0
2024-07-09,Hostel,False,False,False,358.0,0.47,348.9
2024-07-09,Library,False,False,False,358.0,0.47,101.9
2024-07-09,Academic Block,False,False,False,358.0,0.47,207.9
2024-07-09,Cafeteria,False,False,False,358.0,0.47,15.7
2024-07-09,Sports Complex,False,False,False,358.0,0.47,0.0
2024-07-10,Hostel,False,False,False,437.0,2.37,386.5
2024-07-10,Library,False,False,False,437.0,2.37,100.0
2024-07-10,Academic Block,False,False,False,437.0,2.37,201.3
2024-07-10,Cafeteria,False,False,False,437.0,2.37,7.5
2024-07-10,Sports Complex,False,False,False,437.0,2.37,0.0
2024-07-11,Hostel,False,True,False,374.0,1.56,440.7
2024-07-11,Library,False,True,False,,1.56,186.0
2024-07-11,Academic Block,False,True,False,374.0,1.56,227.8
2024-07-11,Cafeteria,False,True,False,374.0,1.56,7.9
2024-07-11,Sports Complex,False,True,False,374.0,1.56,0.0
2024-07-12,Hostel,False,False,False,526.0,1.28,437.8
2024-07-12,Library,False,False,False,526.0,1.28,154.0
2024-07-12,Academic Block,False,False,False,526.0,1.28,262.6
2024-07-12,Cafeteria,False,False,False,526.0,1.28,58.9
2024-07-12,Sports Complex,False,False,False,526.0,1.28,39.6
2024-07-13,Hostel,True,False,False,467.0,2.02,461.9
2024-07-13,Library,True,False,False,467.0,2.02,81.5
2024-07-13,Academic Block,True,False,False,467.0,2.02,184.0
2024-07-13,Cafeteria,True,False,False,467.0,2.02,61.5
2024-07-13,Sports Complex,True,False,False,467.0,2.02,23.2
2024-07-14,Hostel,True,False,False,447.0,2.35,371.6
2024-07-14,Library,True,False,False,447.0,2.35,73.4
2024-07-14,Academic Block,True,False,False,447.0,2.35,170.3
2024-07-14,Cafeteria,True,False,False,447.0,2.35,12.6
2024-07-14,Sports Complex,True,False,False,447.0,2.35,29.8
2024-07-15,Hostel,False,False,False,483.0,3.6,365.6
2024-07-15,Library,False,False,False,483.0,3.6,102.5
2024-07-15,Academic Block,False,False,False,483.0,3.6,220.9
2024-07-15,Cafeteria,False,False,False,483.0,3.6,18.5
2024-07-15,Sports Complex,False,False,False,483.0,3.6,2.1
2024-07-16,Hostel,False,False,False,621.0,0.0,453.6
2024-07-16,Library,False,False,False,621.0,0.0,216.5
2024-07-16,Academic Block,False,False,False,621.0,0.0,337.9
2024-07-16,Cafeteria,False,False,False,621.0,0.0,90.0
2024-07-16,Sports Complex,False,False,False,621.0,0.0,77.5
2024-07-17,Hostel,False,False,False,403.0,2.95,309.7
2024-07-17,Library,False,False,False,403.0,2.95,66.8
2024-07-17,Academic Block,False,False,False,403.0,2.95,217.0
2024-07-17,Cafeteria,False,False,False,403.0,2.95,0.0
2024-07-17,Sports Complex,False,False,False,403.0,2.95,0.0
2024-07-18,Hostel,False,False,False,301.0,2.87,310.0
2024-07-18,Library,False,False,False,301.0,2.87,77.9
2024-07-18,Academic Block,False,False,False,301.0,2.87,166.0
2024-07-18,Cafeteria,False,False,False,301.0,2.87,0.0
2024-07-18,Sports Complex,False,False,False,301.0,2.87,0.0
